nodenumber,x,y,z,pressure,x-velocity,y-velocity,z-velocity
1328,1.00E-01,3.12E-12,-3.21E-02,5.80E+01,0.00E+00,0.00E+00,0.00E+00
1329,6.65E-03,-1.50E-12,-3.21E-02,4.02E+01,7.26E-03,1.62E-02,3.62E-02
1330,-2.76E-03,-1.11E-11,-3.21E-02,4.19E+01,-6.76E-03,-2.19E-02,1.76E-02
1331,-9.66E-02,9.17E-11,-3.21E-02,5.98E+01,1.32E-03,-1.40E-02,-1.84E-02
1332,6.83E-03,2.38E-12,-3.21E-02,4.02E+01,7.17E-03,1.71E-02,3.69E-02
1333,-1.41E-02,4.43E-11,-3.21E-02,4.24E+01,-8.89E-03,-8.36E-02,7.13E-02
1334,2.28E-03,9.87E-13,-3.21E-02,4.13E+01,7.20E-03,-2.43E-03,1.29E-02
1335,6.74E-03,-2.91E-12,-3.21E-02,4.02E+01,7.20E-03,1.66E-02,3.65E-02
1336,6.71E-03,6.50E-13,-3.21E-02,4.02E+01,7.19E-03,1.65E-02,3.64E-02
1337,-6.70E-03,2.98E-13,-3.20E-02,4.09E+01,-8.27E-03,-4.76E-02,4.39E-02
1338,6.63E-03,1.67E-12,-3.20E-02,4.02E+01,7.23E-03,1.61E-02,3.60E-02
1339,4.71E-03,-3.32E-14,-3.20E-02,4.03E+01,8.51E-03,7.00E-03,2.67E-02
1340,4.71E-03,2.07E-13,-3.20E-02,4.03E+01,8.52E-03,6.98E-03,2.66E-02
1341,-2.28E-03,1.30E-13,-3.20E-02,4.21E+01,-5.91E-03,-1.88E-02,1.41E-02
1342,4.71E-03,-1.60E-13,-3.20E-02,4.03E+01,8.51E-03,7.01E-03,2.67E-02
1343,4.70E-03,1.84E-13,-3.20E-02,4.03E+01,8.52E-03,6.98E-03,2.66E-02
1344,6.76E-03,-2.03E-12,-3.20E-02,4.02E+01,7.16E-03,1.68E-02,3.66E-02
1345,4.71E-03,-5.38E-14,-3.20E-02,4.03E+01,8.50E-03,7.00E-03,2.66E-02
1346,-6.62E-03,4.32E-13,-3.20E-02,4.09E+01,-8.25E-03,-4.69E-02,4.34E-02
1347,-6.66E-03,6.24E-13,-3.20E-02,4.09E+01,-8.24E-03,-4.71E-02,4.36E-02
1348,-6.69E-03,2.42E-13,-3.20E-02,4.09E+01,-8.24E-03,-4.73E-02,4.37E-02
1349,2.11E-03,-4.63E-12,-3.20E-02,4.16E+01,6.84E-03,-2.82E-03,1.12E-02
1350,1.75E-03,-4.25E-12,-3.20E-02,4.18E+01,5.94E-03,-3.84E-03,9.67E-03
1351,-6.63E-03,1.08E-12,-3.19E-02,4.09E+01,-8.21E-03,-4.69E-02,4.34E-02
1352,3.38E-04,-3.87E-12,-3.19E-02,4.24E+01,2.18E-03,-8.21E-03,6.97E-03
1353,2.88E-02,2.35E-11,-3.19E-02,4.62E+01,-5.86E-05,1.08E-01,7.90E-02
1354,1.30E-02,6.71E-12,-3.19E-02,4.09E+01,2.46E-03,4.78E-02,5.64E-02
1355,6.56E-03,-1.23E-12,-3.19E-02,4.02E+01,7.19E-03,1.59E-02,3.55E-02
1356,5.35E-03,-4.58E-12,-3.19E-02,4.03E+01,7.99E-03,1.01E-02,3.03E-02
1357,2.07E-02,5.55E-11,-3.19E-02,4.31E+01,-2.65E-04,8.01E-02,7.34E-02
1358,5.37E-02,2.17E-11,-3.19E-02,5.35E+01,-3.66E-03,1.41E-01,2.88E-02
1359,7.01E-03,1.54E-12,-3.18E-02,4.02E+01,6.89E-03,1.82E-02,3.74E-02
1360,3.68E-03,1.09E-11,-3.18E-02,4.06E+01,8.52E-03,2.84E-03,2.03E-02
1361,1.20E-03,-4.92E-12,-3.18E-02,4.22E+01,4.48E-03,-5.30E-03,7.26E-03
1362,2.88E-03,5.83E-12,-3.18E-02,4.11E+01,8.18E-03,-2.67E-06,1.55E-02
1363,-2.40E-03,3.86E-12,-3.18E-02,4.23E+01,-6.33E-03,-1.79E-02,1.35E-02
1364,-1.07E-04,1.16E-11,-3.18E-02,4.27E+01,9.32E-04,-8.90E-03,6.13E-03
1365,-4.24E-03,6.52E-13,-3.18E-02,4.12E+01,-8.41E-03,-3.02E-02,2.74E-02
1366,-2.71E-02,2.82E-12,-3.18E-02,4.64E+01,-1.22E-02,-1.15E-01,7.87E-02
1367,-4.39E-03,-3.66E-12,-3.18E-02,4.12E+01,-8.51E-03,-3.12E-02,2.85E-02
1368,6.74E-03,4.03E-14,-3.17E-02,4.02E+01,6.93E-03,1.70E-02,3.63E-02
1369,1.19E-02,-9.24E-12,-3.17E-02,4.07E+01,2.92E-03,4.25E-02,5.34E-02
1370,-4.37E-03,-5.62E-13,-3.17E-02,4.12E+01,-8.46E-03,-3.09E-02,2.82E-02
1371,5.46E-02,-3.45E-13,-3.17E-02,5.37E+01,-3.39E-03,1.41E-01,2.56E-02
1372,-4.30E-03,3.02E-12,-3.17E-02,4.12E+01,-8.44E-03,-3.03E-02,2.77E-02
1373,-7.91E-03,3.54E-12,-3.16E-02,4.10E+01,-7.77E-03,-5.41E-02,4.99E-02
1374,-5.33E-03,1.05E-11,-3.16E-02,4.09E+01,-8.21E-03,-3.75E-02,3.51E-02
1375,1.03E-03,4.43E-12,-3.16E-02,4.26E+01,4.02E-03,-5.19E-03,5.75E-03
1376,3.86E-03,8.81E-12,-3.16E-02,4.06E+01,8.57E-03,3.82E-03,2.09E-02
1377,-4.86E-02,-1.18E-11,-3.15E-02,5.18E+01,-9.59E-03,-1.46E-01,2.80E-02
1378,1.31E-03,9.29E-13,-3.15E-02,4.26E+01,4.78E-03,-4.34E-03,5.90E-03
1379,5.51E-02,-9.30E-12,-3.15E-02,5.38E+01,-2.85E-03,1.41E-01,2.37E-02
1380,8.28E-03,1.13E-11,-3.15E-02,4.03E+01,5.65E-03,2.48E-02,4.20E-02
1381,1.71E-03,1.99E-12,-3.15E-02,4.24E+01,5.80E-03,-3.18E-03,7.11E-03
1382,2.41E-03,-7.52E-12,-3.15E-02,4.19E+01,7.45E-03,-9.85E-04,1.04E-02
1383,-1.77E-03,1.39E-13,-3.14E-02,4.32E+01,-4.34E-03,-1.28E-02,7.41E-03
1384,-1.77E-03,8.72E-14,-3.14E-02,4.32E+01,-4.32E-03,-1.27E-02,7.37E-03
1385,-5.13E-02,-4.89E-11,-3.14E-02,5.25E+01,-1.17E-02,-1.53E-01,1.46E-02
1386,-3.85E-03,6.41E-13,-3.14E-02,4.15E+01,-8.05E-03,-2.58E-02,2.31E-02
1387,-1.76E-03,1.27E-13,-3.14E-02,4.32E+01,-4.30E-03,-1.27E-02,7.33E-03
1388,-1.77E-03,-1.49E-13,-3.14E-02,4.32E+01,-4.33E-03,-1.27E-02,7.36E-03
1389,-1.78E-03,-3.38E-13,-3.14E-02,4.32E+01,-4.35E-03,-1.27E-02,7.39E-03
1390,-4.94E-04,-4.20E-12,-3.14E-02,4.32E+01,-3.21E-04,-8.64E-03,4.26E-03
1391,-1.77E-03,1.18E-13,-3.14E-02,4.33E+01,-4.33E-03,-1.26E-02,7.30E-03
1392,-5.31E-03,-1.24E-12,-3.14E-02,4.09E+01,-8.07E-03,-3.68E-02,3.46E-02
1393,-1.07E-02,-2.31E-11,-3.14E-02,4.15E+01,-7.82E-03,-6.83E-02,6.08E-02
1394,-2.27E-04,3.57E-12,-3.14E-02,4.32E+01,3.84E-04,-7.91E-03,4.11E-03
1395,-2.68E-03,-4.63E-12,-3.14E-02,4.28E+01,-6.72E-03,-1.70E-02,1.28E-02
1396,-3.34E-03,-4.05E-12,-3.14E-02,4.18E+01,-7.63E-03,-2.19E-02,1.90E-02
1397,1.40E-02,-2.50E-12,-3.14E-02,4.12E+01,1.73E-03,5.28E-02,5.83E-02
1398,-8.91E-04,-2.52E-12,-3.14E-02,4.35E+01,-1.49E-03,-9.51E-03,4.59E-03
1399,4.04E-04,9.76E-12,-3.14E-02,4.31E+01,2.01E-03,-6.18E-03,4.15E-03
1400,5.47E-02,9.04E-12,-3.13E-02,5.37E+01,-2.15E-03,1.42E-01,2.47E-02
1401,-4.34E-02,4.31E-11,-3.13E-02,5.03E+01,-1.50E-02,-1.39E-01,4.80E-02
1402,-5.53E-03,5.70E-12,-3.13E-02,4.09E+01,-8.01E-03,-3.81E-02,3.58E-02
1403,3.81E-03,-3.26E-12,-3.13E-02,4.06E+01,8.38E-03,3.80E-03,1.99E-02
1404,4.13E-03,2.70E-12,-3.13E-02,4.05E+01,8.18E-03,5.14E-03,2.22E-02
1405,8.72E-02,-5.77E-11,-3.13E-02,5.78E+01,-3.11E-03,6.21E-02,-3.47E-02
1406,5.43E-02,6.88E-12,-3.13E-02,5.37E+01,-2.06E-03,1.42E-01,2.57E-02
1407,2.19E-03,-1.19E-11,-3.13E-02,4.22E+01,6.95E-03,-1.51E-03,8.17E-03
1408,5.65E-03,3.59E-12,-3.13E-02,4.02E+01,7.44E-03,1.20E-02,3.11E-02
1409,1.57E-02,-1.08E-11,-3.13E-02,4.16E+01,1.21E-03,6.02E-02,6.24E-02
1410,3.15E-03,2.38E-13,-3.12E-02,4.12E+01,8.18E-03,1.48E-03,1.47E-02
1411,-7.02E-02,-3.64E-11,-3.12E-02,5.72E+01,-8.06E-03,-1.42E-01,-5.26E-02
1412,3.03E-03,7.48E-13,-3.12E-02,4.12E+01,8.12E-03,1.05E-03,1.38E-02
1413,3.00E-03,2.39E-13,-3.12E-02,4.13E+01,8.05E-03,9.79E-04,1.35E-02
1414,-2.54E-03,5.65E-13,-3.12E-02,4.30E+01,-6.57E-03,-1.50E-02,1.08E-02
1415,3.05E-03,6.45E-14,-3.12E-02,4.12E+01,8.08E-03,1.17E-03,1.39E-02
1416,3.03E-03,-8.51E-13,-3.12E-02,4.12E+01,8.05E-03,1.10E-03,1.37E-02
1417,-3.28E-03,-1.74E-12,-3.12E-02,4.20E+01,-7.59E-03,-2.05E-02,1.77E-02
1418,5.48E-02,9.04E-12,-3.11E-02,5.38E+01,-7.21E-04,1.43E-01,2.39E-02
1419,-3.39E-03,-1.24E-13,-3.11E-02,4.18E+01,-7.66E-03,-2.11E-02,1.85E-02
1420,-1.89E-02,-2.01E-11,-3.11E-02,4.39E+01,-1.04E-02,-9.60E-02,7.74E-02
1421,-3.46E-03,-3.43E-12,-3.11E-02,4.18E+01,-7.63E-03,-2.16E-02,1.91E-02
1422,2.97E-03,4.44E-13,-3.11E-02,4.15E+01,7.83E-03,9.70E-04,1.29E-02
1423,-1.46E-02,-4.64E-11,-3.11E-02,4.26E+01,-8.84E-03,-8.35E-02,7.01E-02
1424,-2.45E-03,1.46E-12,-3.11E-02,4.36E+01,-6.11E-03,-1.35E-02,9.39E-03
1425,-3.42E-03,-3.58E-12,-3.11E-02,4.18E+01,-7.50E-03,-2.09E-02,1.86E-02
1426,3.05E-03,-4.88E-13,-3.10E-02,4.12E+01,7.71E-03,1.26E-03,1.35E-02
1427,5.90E-03,-1.28E-12,-3.10E-02,4.02E+01,7.07E-03,1.34E-02,3.21E-02
1428,-2.63E-03,4.43E-15,-3.10E-02,4.30E+01,-6.50E-03,-1.45E-02,1.09E-02
1429,8.07E-03,-4.15E-12,-3.10E-02,4.02E+01,5.67E-03,2.40E-02,4.12E-02
1430,-3.28E-03,-4.02E-12,-3.10E-02,4.20E+01,-7.39E-03,-1.93E-02,1.69E-02
1431,5.21E-03,4.09E-12,-3.10E-02,4.03E+01,7.44E-03,1.02E-02,2.82E-02
1432,-1.90E-04,-2.17E-12,-3.09E-02,4.39E+01,2.24E-04,-5.48E-03,2.16E-03
1433,2.74E-02,-3.53E-12,-3.09E-02,4.57E+01,6.32E-04,1.03E-01,7.68E-02
1434,1.18E-03,1.20E-11,-3.09E-02,4.37E+01,3.07E-03,-2.70E-03,2.81E-03
1435,1.85E-03,4.62E-13,-3.09E-02,4.35E+01,4.89E-03,-1.55E-03,4.38E-03
1436,9.39E-02,1.01E-11,-3.09E-02,5.81E+01,-1.33E-03,2.78E-02,-2.33E-02
1437,8.36E-04,3.30E-13,-3.09E-02,4.38E+01,2.00E-03,-3.51E-03,2.30E-03
1438,2.29E-03,8.48E-12,-3.09E-02,4.28E+01,6.13E-03,-7.67E-04,6.78E-03
1439,7.82E-03,2.44E-12,-3.09E-02,4.02E+01,5.86E-03,2.29E-02,4.02E-02
1440,-1.59E-02,-5.01E-11,-3.09E-02,4.30E+01,-9.57E-03,-8.82E-02,7.14E-02
1441,3.98E-03,-6.60E-12,-3.09E-02,4.06E+01,7.88E-03,5.02E-03,2.04E-02
1442,5.62E-03,7.00E-12,-3.09E-02,4.02E+01,7.13E-03,1.22E-02,3.06E-02
1443,9.75E-03,-1.54E-11,-3.09E-02,4.04E+01,4.38E-03,3.25E-02,4.67E-02
1444,4.65E-03,4.56E-12,-3.09E-02,4.03E+01,7.48E-03,7.75E-03,2.51E-02
1445,-4.17E-03,3.66E-13,-3.09E-02,4.13E+01,-7.48E-03,-2.63E-02,2.46E-02
1446,1.60E-03,-4.78E-12,-3.09E-02,4.38E+01,4.00E-03,-2.05E-03,3.02E-03
1447,8.67E-03,-7.37E-12,-3.09E-02,4.03E+01,5.12E-03,2.71E-02,4.30E-02
1448,-2.42E-02,9.23E-12,-3.09E-02,4.56E+01,-1.35E-02,-1.09E-01,7.76E-02
1449,-8.90E-02,3.50E-11,-3.08E-02,5.97E+01,3.88E-04,-5.42E-02,-4.66E-02
1450,3.67E-03,1.92E-12,-3.08E-02,4.07E+01,7.69E-03,3.71E-03,1.83E-02
1451,-5.87E-02,-3.32E-12,-3.08E-02,5.47E+01,-1.02E-02,-1.63E-01,-1.93E-02
1452,5.45E-02,-5.23E-12,-3.08E-02,5.38E+01,1.54E-03,1.46E-01,2.34E-02
1453,-7.18E-03,-8.59E-12,-3.08E-02,4.09E+01,-7.31E-03,-4.81E-02,4.51E-02
1454,7.66E-05,-2.71E-12,-3.08E-02,4.41E+01,8.45E-04,-4.14E-03,1.67E-03
1455,4.44E-02,-4.03E-11,-3.08E-02,5.10E+01,-1.21E-03,1.37E-01,6.01E-02
1456,-6.39E-02,9.50E-13,-3.08E-02,5.59E+01,-1.01E-02,-1.54E-01,-3.83E-02
1457,1.90E-02,1.01E-11,-3.08E-02,4.26E+01,-2.45E-04,7.32E-02,6.84E-02
1458,1.04E-02,-7.84E-12,-3.08E-02,4.05E+01,4.09E-03,3.55E-02,4.86E-02
1459,-6.41E-02,-2.26E-13,-3.08E-02,5.60E+01,-1.03E-02,-1.54E-01,-3.90E-02
1460,-8.63E-03,-2.04E-12,-3.07E-02,4.11E+01,-7.30E-03,-5.66E-02,5.18E-02
1461,-4.58E-03,4.54E-13,-3.07E-02,4.10E+01,-7.43E-03,-2.91E-02,2.78E-02
1462,-4.62E-03,-9.47E-13,-3.07E-02,4.10E+01,-7.42E-03,-2.94E-02,2.81E-02
1463,-4.68E-03,-7.49E-13,-3.07E-02,4.10E+01,-7.42E-03,-2.98E-02,2.85E-02
1464,3.93E-02,-7.52E-11,-3.07E-02,4.95E+01,3.39E-03,1.31E-01,7.03E-02
1465,-6.42E-02,-1.74E-12,-3.07E-02,5.60E+01,-1.05E-02,-1.54E-01,-3.92E-02
1466,-6.41E-02,-2.66E-12,-3.07E-02,5.60E+01,-1.06E-02,-1.54E-01,-3.90E-02
1467,1.73E-02,1.18E-11,-3.07E-02,4.21E+01,2.45E-04,6.69E-02,6.45E-02
1468,1.67E-03,6.39E-13,-3.07E-02,4.41E+01,3.90E-03,-1.64E-03,2.48E-03
1469,-4.55E-03,-1.32E-12,-3.07E-02,4.10E+01,-7.32E-03,-2.87E-02,2.75E-02
1470,1.47E-03,-3.05E-12,-3.07E-02,4.42E+01,3.47E-03,-1.96E-03,2.10E-03
1471,-6.41E-03,-1.03E-11,-3.07E-02,4.08E+01,-7.23E-03,-4.27E-02,4.04E-02
1472,-1.18E-03,-1.71E-07,-3.07E-02,4.49E+01,-1.24E-03,-5.84E-03,1.57E-03
1473,-4.60E-03,-1.28E-12,-3.07E-02,4.10E+01,-7.34E-03,-2.91E-02,2.79E-02
1474,-3.86E-02,-7.26E-11,-3.07E-02,4.94E+01,-1.59E-02,-1.32E-01,6.15E-02
1475,9.39E-04,1.14E-12,-3.07E-02,4.43E+01,2.10E-03,-2.60E-03,1.25E-03
1476,-3.87E-05,-5.14E-12,-3.06E-02,4.44E+01,6.18E-04,-3.78E-03,9.32E-04
1477,1.73E-04,9.98E-13,-3.06E-02,4.44E+01,9.50E-04,-3.46E-03,9.31E-04
1478,-1.83E-04,-3.89E-12,-3.06E-02,4.45E+01,4.22E-04,-3.95E-03,9.08E-04
1479,8.07E-03,-5.90E-12,-3.06E-02,4.02E+01,5.47E-03,2.45E-02,4.10E-02
1480,-6.41E-02,1.17E-14,-3.06E-02,5.60E+01,-1.09E-02,-1.54E-01,-3.91E-02
1481,2.46E-03,-9.70E-12,-3.06E-02,4.29E+01,5.88E-03,-1.85E-05,6.70E-03
1482,1.81E-03,4.06E-12,-3.06E-02,4.45E+01,3.89E-03,-1.30E-03,2.40E-03
1483,-6.40E-02,-1.59E-12,-3.06E-02,5.60E+01,-1.13E-02,-1.55E-01,-3.91E-02
1484,-9.64E-03,4.00E-12,-3.06E-02,4.13E+01,-7.18E-03,-6.15E-02,5.56E-02
1485,4.72E-02,-6.72E-12,-3.06E-02,5.18E+01,2.09E-03,1.40E-01,5.27E-02
1486,3.80E-03,1.79E-12,-3.06E-02,4.05E+01,6.95E-03,4.61E-03,1.87E-02
1487,-2.06E-03,-3.36E-13,-3.06E-02,4.61E+01,-3.45E-03,-7.04E-03,3.71E-03
1488,4.82E-03,8.40E-12,-3.06E-02,4.02E+01,6.95E-03,8.96E-03,2.57E-02
1489,4.45E-03,-3.65E-12,-3.06E-02,4.03E+01,6.60E-03,7.23E-03,2.32E-02
1490,1.59E-03,1.32E-12,-3.05E-02,4.45E+01,3.09E-03,-1.47E-03,1.81E-03
1491,-2.84E-03,-3.54E-12,-3.05E-02,4.29E+01,-5.99E-03,-1.25E-02,1.09E-02
1492,2.25E-03,5.67E-13,-3.05E-02,4.41E+01,4.85E-03,-4.33E-04,4.25E-03
1493,-2.50E-03,5.18E-12,-3.05E-02,4.46E+01,-4.57E-03,-9.91E-03,7.64E-03
1494,-3.05E-03,1.22E-11,-3.05E-02,4.24E+01,-6.41E-03,-1.45E-02,1.33E-02
1495,-8.29E-05,4.56E-13,-3.05E-02,4.46E+01,6.66E-04,-3.17E-03,7.03E-04
1496,3.31E-03,-3.71E-12,-3.04E-02,4.09E+01,6.33E-03,2.54E-03,1.40E-02
1497,-3.64E-02,6.79E-11,-3.04E-02,4.88E+01,-1.79E-02,-1.28E-01,6.55E-02
1498,9.80E-03,-1.18E-11,-3.04E-02,4.04E+01,4.22E-03,3.31E-02,4.67E-02
1499,1.15E-03,-8.40E-12,-3.04E-02,4.49E+01,1.55E-03,-1.76E-03,8.08E-04
1500,-4.22E-03,-1.20E-14,-3.04E-02,4.10E+01,-6.35E-03,-2.45E-02,2.38E-02
1501,3.05E-03,4.30E-12,-3.04E-02,4.12E+01,6.00E-03,1.73E-03,1.16E-02
1502,1.26E-02,-6.17E-12,-3.03E-02,4.09E+01,2.70E-03,4.70E-02,5.38E-02
1503,3.26E-03,4.78E-12,-3.03E-02,4.09E+01,5.87E-03,2.44E-03,1.33E-02
1504,3.62E-02,-2.38E-11,-3.03E-02,4.87E+01,7.34E-04,1.25E-01,7.30E-02
1505,-5.53E-03,-5.02E-12,-3.03E-02,4.07E+01,-6.69E-03,-3.55E-02,3.41E-02
1506,3.14E-03,-7.16E-13,-3.03E-02,4.09E+01,5.79E-03,1.97E-03,1.22E-02
1507,1.05E-02,1.48E-11,-3.03E-02,4.05E+01,4.12E-03,3.63E-02,4.84E-02
1508,-3.16E-02,1.16E-10,-3.02E-02,4.75E+01,-1.68E-02,-1.22E-01,7.34E-02
1509,-2.95E-03,1.33E-12,-3.02E-02,4.20E+01,-4.94E-03,-1.19E-02,1.10E-02
1510,-1.79E-02,-1.47E-11,-3.02E-02,4.36E+01,-1.03E-02,-9.25E-02,7.39E-02
1511,-7.97E-03,1.77E-11,-3.02E-02,4.10E+01,-7.00E-03,-5.15E-02,4.78E-02
1512,6.72E-03,-7.88E-12,-3.02E-02,4.01E+01,5.87E-03,1.83E-02,3.54E-02
1513,9.53E-02,2.94E-12,-3.02E-02,5.82E+01,-5.23E-04,2.22E-02,-1.77E-02
1514,3.97E-03,1.80E-11,-3.02E-02,4.03E+01,5.92E-03,5.60E-03,1.97E-02
1515,-1.13E-02,-3.55E-12,-3.02E-02,4.17E+01,-7.72E-03,-6.85E-02,6.02E-02
1516,3.23E-03,5.85E-12,-3.02E-02,4.08E+01,5.46E-03,2.31E-03,1.27E-02
1517,2.00E-03,-2.28E-12,-3.01E-02,4.68E+01,1.20E-03,-5.14E-05,8.18E-04
1518,-6.90E-03,2.00E-11,-3.01E-02,4.08E+01,-6.70E-03,-4.52E-02,4.28E-02
1519,6.42E-03,-3.26E-12,-3.01E-02,4.01E+01,5.97E-03,1.69E-02,3.37E-02
1520,-5.12E-03,-4.36E-14,-3.01E-02,4.08E+01,-6.28E-03,-3.19E-02,3.09E-02
1521,9.14E-02,2.59E-11,-3.01E-02,5.81E+01,-1.99E-03,4.15E-02,-2.79E-02
1522,4.59E-04,-1.54E-13,-3.01E-02,4.48E+01,9.12E-05,-4.34E-04,9.62E-05
1523,1.18E-02,-2.29E-11,-3.01E-02,4.07E+01,3.05E-03,4.31E-02,5.14E-02
1524,-1.69E-03,-7.55E-13,-3.01E-02,4.82E+01,-4.66E-04,-7.61E-04,4.36E-04
1525,-2.46E-03,-2.46E-13,-3.01E-02,4.46E+01,-4.05E-04,-6.61E-04,3.79E-04
1526,5.57E-04,3.78E-13,-3.00E-02,4.48E+01,1.81E-04,-2.06E-04,9.47E-05
1527,-3.58E-03,2.24E-12,-3.00E-02,4.13E+01,-5.27E-03,-1.75E-02,1.72E-02
1528,-3.60E-04,1.00E-13,-3.00E-02,4.50E+01,5.01E-05,-2.39E-04,5.28E-05
1529,-2.52E-03,-1.60E-12,-3.00E-02,4.43E+01,-4.65E-04,-6.92E-04,6.26E-04
1530,-1.63E-03,6.63E-13,-3.00E-02,4.82E+01,-1.38E-04,-2.48E-04,9.82E-05
1531,-5.37E-03,1.04E-11,-3.00E-02,4.07E+01,-6.31E-03,-3.38E-02,3.28E-02
1532,-8.95E-03,-3.10E-12,-3.00E-02,4.11E+01,-6.88E-03,-5.71E-02,5.23E-02
1533,-2.50E-03,6.34E-13,-3.00E-02,4.44E+01,0.00E+00,0.00E+00,0.00E+00
1534,-2.47E-03,1.78E-12,-3.00E-02,4.47E+01,0.00E+00,0.00E+00,0.00E+00
1535,-1.65E-03,9.56E-13,-3.00E-02,4.85E+01,0.00E+00,0.00E+00,0.00E+00
1536,-1.60E-03,2.98E-12,-3.00E-02,4.82E+01,0.00E+00,0.00E+00,0.00E+00
1537,-1.04E-03,6.13E-13,-3.00E-02,4.58E+01,0.00E+00,0.00E+00,0.00E+00
1538,-3.98E-04,2.29E-13,-3.00E-02,4.50E+01,0.00E+00,0.00E+00,0.00E+00
1539,-3.75E-04,-5.30E-13,-3.00E-02,4.50E+01,0.00E+00,0.00E+00,0.00E+00
1540,5.04E-04,8.27E-13,-3.00E-02,4.48E+01,0.00E+00,0.00E+00,0.00E+00
1541,5.31E-04,-1.09E-12,-3.00E-02,4.48E+01,0.00E+00,0.00E+00,0.00E+00
1542,5.82E-04,1.98E-12,-3.00E-02,4.48E+01,0.00E+00,0.00E+00,0.00E+00
1543,1.35E-03,4.74E-12,-3.00E-02,4.53E+01,0.00E+00,0.00E+00,0.00E+00
1544,1.82E-03,3.16E-12,-3.00E-02,4.73E+01,0.00E+00,0.00E+00,0.00E+00
1545,2.01E-03,3.55E-12,-3.00E-02,4.70E+01,0.00E+00,0.00E+00,0.00E+00
1546,2.50E-03,3.06E-19,-3.00E-02,4.27E+01,0.00E+00,0.00E+00,0.00E+00
1547,-4.47E-03,-5.98E-12,-3.00E-02,4.08E+01,-5.78E-03,-2.60E-02,2.58E-02
1548,5.27E-03,1.57E-11,-3.00E-02,4.01E+01,5.87E-03,1.17E-02,2.80E-02
1549,-2.53E-03,2.08E-13,-3.00E-02,4.41E+01,-2.95E-04,-6.32E-04,6.74E-04
1550,-3.71E-03,1.48E-12,-3.00E-02,4.10E+01,-5.12E-03,-1.85E-02,1.84E-02
1551,-2.50E-03,-7.53E-13,-3.00E-02,4.40E+01,0.00E+00,0.00E+00,0.00E+00
1552,-3.78E-03,2.18E-12,-2.99E-02,4.09E+01,-5.02E-03,-1.90E-02,1.89E-02
1553,-3.65E-03,-2.58E-12,-2.99E-02,4.09E+01,-4.90E-03,-1.75E-02,1.75E-02
1554,7.07E-03,1.25E-11,-2.99E-02,4.02E+01,5.43E-03,2.03E-02,3.65E-02
1555,2.05E-02,-1.82E-11,-2.99E-02,4.32E+01,5.67E-04,8.15E-02,6.80E-02
1556,6.67E-03,-6.95E-12,-2.99E-02,4.01E+01,5.61E-03,1.84E-02,3.48E-02
1557,-3.71E-03,-2.77E-13,-2.99E-02,4.09E+01,-4.78E-03,-1.81E-02,1.81E-02
1558,3.33E-02,4.85E-11,-2.99E-02,4.78E+01,2.95E-03,1.19E-01,7.48E-02
1559,2.94E-02,4.55E-12,-2.99E-02,4.64E+01,2.66E-04,1.07E-01,7.72E-02
1560,2.84E-02,-2.25E-11,-2.99E-02,4.61E+01,8.48E-04,1.04E-01,7.65E-02
1561,-6.22E-03,9.71E-12,-2.98E-02,4.07E+01,-6.09E-03,-3.98E-02,3.79E-02
1562,-5.66E-03,-4.56E-13,-2.98E-02,4.07E+01,-6.05E-03,-3.56E-02,3.42E-02
1563,3.79E-03,4.35E-12,-2.98E-02,4.01E+01,4.72E-03,4.89E-03,1.73E-02
1564,-3.03E-03,4.87E-12,-2.98E-02,4.04E+01,-3.11E-03,-9.83E-03,1.02E-02
1565,2.45E-02,9.86E-12,-2.98E-02,4.47E+01,3.70E-05,9.29E-02,7.39E-02
1566,3.09E-03,-7.10E-13,-2.97E-02,3.97E+01,3.10E-03,1.93E-03,9.66E-03
1567,4.33E-03,-5.75E-12,-2.97E-02,4.01E+01,4.97E-03,7.36E-03,2.12E-02
1568,-8.54E-03,2.36E-11,-2.97E-02,4.10E+01,-6.52E-03,-5.43E-02,4.99E-02
1569,4.70E-03,-1.73E-11,-2.97E-02,4.01E+01,5.23E-03,9.10E-03,2.36E-02
1570,-5.00E-03,-6.31E-12,-2.97E-02,4.06E+01,-5.19E-03,-2.99E-02,2.90E-02
1571,3.13E-03,-1.54E-12,-2.96E-02,3.94E+01,2.44E-03,2.16E-03,9.51E-03
1572,3.07E-03,-6.30E-13,-2.96E-02,3.94E+01,2.28E-03,1.94E-03,8.97E-03
1573,8.46E-03,4.24E-11,-2.96E-02,4.03E+01,4.94E-03,2.76E-02,4.19E-02
1574,2.87E-02,6.98E-12,-2.96E-02,4.62E+01,8.10E-04,1.05E-01,7.70E-02
1575,9.88E-03,-6.59E-12,-2.96E-02,4.04E+01,4.01E-03,3.45E-02,4.59E-02
1576,3.07E-03,2.00E-12,-2.95E-02,3.93E+01,2.13E-03,1.97E-03,8.79E-03
1577,-1.27E-02,-3.91E-13,-2.95E-02,4.20E+01,-7.99E-03,-7.35E-02,6.27E-02
1578,3.12E-03,5.15E-13,-2.95E-02,3.94E+01,2.24E-03,2.17E-03,9.31E-03
1579,3.01E-03,3.80E-13,-2.95E-02,3.91E+01,1.93E-03,1.78E-03,7.97E-03
1580,-2.69E-03,3.92E-12,-2.95E-02,3.86E+01,-1.68E-03,-3.60E-03,3.83E-03
1581,3.08E-03,1.23E-13,-2.95E-02,3.93E+01,2.01E-03,2.05E-03,8.72E-03
